2024-06-13 10:48:20 root INFO     loading model + tokenizer
2024-06-13 10:48:38 root INFO     model + tokenizer loaded
2024-06-13 10:48:38 __main__ INFO     starting test: <class 'lre.operators.Word2VecIclEstimator'> on Relation(name='adj - comparative', prompt_templates=['When something is more {}, it is', 'If something is more {}, it is'], prompt_templates_zs=['When something is more {}, it is', 'If something is more {}, it is'], samples=[RelationSample(subject='angry', object=['angrier']), RelationSample(subject='cheap', object=['cheaper']), RelationSample(subject='clever', object=['cleverer']), RelationSample(subject='coarse', object=['coarser']), RelationSample(subject='costly', object=['costlier']), RelationSample(subject='cute', object=['cuter']), RelationSample(subject='dense', object=['denser']), RelationSample(subject='dumb', object=['dumber']), RelationSample(subject='fierce', object=['fiercer']), RelationSample(subject='handy', object=['handier']), RelationSample(subject='happy', object=['happier']), RelationSample(subject='hardy', object=['hardier']), RelationSample(subject='harsh', object=['harsher']), RelationSample(subject='healthy', object=['healthier']), RelationSample(subject='hot', object=['hotter']), RelationSample(subject='huge', object=['huger']), RelationSample(subject='hungry', object=['hungrier']), RelationSample(subject='lazy', object=['lazier']), RelationSample(subject='lengthy', object=['lengthier']), RelationSample(subject='lucky', object=['luckier']), RelationSample(subject='mad', object=['madder']), RelationSample(subject='merry', object=['merrier']), RelationSample(subject='mild', object=['milder']), RelationSample(subject='moist', object=['moister']), RelationSample(subject='nasty', object=['nastier']), RelationSample(subject='neat', object=['neater']), RelationSample(subject='nice', object=['nicer']), RelationSample(subject='noisy', object=['noisier']), RelationSample(subject='proud', object=['prouder']), RelationSample(subject='pure', object=['purer']), RelationSample(subject='risky', object=['riskier']), RelationSample(subject='rocky', object=['rockier']), RelationSample(subject='rude', object=['ruder']), RelationSample(subject='sad', object=['sadder']), RelationSample(subject='scary', object=['scarier']), RelationSample(subject='sexy', object=['sexier']), RelationSample(subject='sticky', object=['stickier']), RelationSample(subject='strict', object=['stricter']), RelationSample(subject='strong', object=['stronger']), RelationSample(subject='subtle', object=['subtler']), RelationSample(subject='sunny', object=['sunnier']), RelationSample(subject='tasty', object=['tastier']), RelationSample(subject='tiny', object=['tinier']), RelationSample(subject='tricky', object=['trickier']), RelationSample(subject='ugly', object=['uglier']), RelationSample(subject='vague', object=['vaguer']), RelationSample(subject='vast', object=['vaster']), RelationSample(subject='weak', object=['weaker']), RelationSample(subject='wealthy', object=['wealthier']), RelationSample(subject='weird', object=['weirder'])], _domain=None, _range=None)
2024-06-13 10:48:38 root INFO     clozed_answers is [['angrier'], ['cheaper'], ['cleverer'], ['coarser'], ['costlier'], ['cuter'], ['denser'], ['dumber'], ['fiercer'], ['handier'], ['happier'], ['hardier'], ['harsher'], ['healthier'], ['hotter'], ['huger'], ['hungrier'], ['lazier'], ['lengthier'], ['luckier'], ['madder'], ['merrier'], ['milder'], ['moister'], ['nastier'], ['neater'], ['nicer'], ['noisier'], ['prouder'], ['purer'], ['riskier'], ['rockier'], ['ruder'], ['sadder'], ['scarier'], ['sexier'], ['stickier'], ['stricter'], ['stronger'], ['subtler'], ['sunnier'], ['tastier'], ['tinier'], ['trickier'], ['uglier'], ['vaguer'], ['vaster'], ['weaker'], ['wealthier'], ['weirder']]
2024-06-13 10:48:40 root INFO     starting operator prediction
2024-06-13 10:48:40 lre.operators WARNING  relation has > 1 prompt_templates, will use first (When something is more {}, it is)
2024-06-13 10:48:40 root INFO     [relation call] using When something is more {}, it is
2024-06-13 10:48:51 root INFO     total operator prediction time: 10.367170810699463 seconds
2024-06-13 10:48:53 root INFO     [' more', ' harder', ' much', ' less', ' '] matches ['angrier'] is False
tasty tastier
proud prouder
rocky rockier
wealthy wealthier
happy happier
dumb dumber
sticky: [' more', ' much', ' harsher', ' stronger', ' harder'] matches ['stickier'] is False
sunny sunnier
ugly uglier
sexy sexier
tricky trickier
weird weirder
tiny tinier
vast vaster
strict: [' more', ' harsher', ' worse', ' much', ' better'] matches ['stricter'] is False
vast vaster
dense denser
huge huger
mad madder
hot hotter
rocky rockier
lazy lazier
strong: ['\n', '.', ',', ' ', ' the'] matches ['stronger'] is False
hungry hungrier
huge huger
happy happier
fierce fiercer
cheap cheaper
lucky luckier
tiny tinier
subtle: [' more', ' harder', ' harsher', ' much', ' stronger'] matches ['subtler'] is False
lazy lazier
happy happier
fierce fiercer
lengthy lengthier
nice nicer
mild milder
cheap cheaper
sunny: [' more', ' harder', ' harsher', ' much', ' nicer'] matches ['sunnier'] is False
harsh harsher
nasty nastier
rocky rockier
lengthy lengthier
tiny tinier
fierce fiercer
wealthy wealthier
tasty: [' more', ' harsher', ' much', ' nicer', ' harder'] matches ['tastier'] is False
risky riskier
lengthy lengthier
wealthy wealthier
vast vaster
weak weaker
mad madder
strong stronger
tiny: ['\n', '.', ' ', ',', ' the'] matches ['tinier'] is False
happy happier
risky riskier
hardy hardier
tiny tinier
scary scarier
dense denser
costly costlier
tricky: [' more', ' much', ' harsher', ' less', ' harder'] matches ['trickier'] is False
proud prouder
nice nicer
rocky rockier
moist moister
lucky luckier
handy handier
weird weirder
ugly: [' more', ' harsher', ' bigger', ' much', '-'] matches ['uglier'] is False
rude ruder
scary scarier
dense denser
pure purer
happy happier
hardy hardier
hungry hungrier
vague: [' more', ' harsher', ' much', ' bigger', ' thicker'] matches ['vaguer'] is False
lucky luckier
cute cuter
subtle subtler
scary scarier
nasty nastier
coarse coarser
mad madder
vast: [' more', ' harsher', ' much', ' nicer', ' better'] matches ['vaster'] is False
cute cuter
cheap cheaper
tasty tastier
harsh harsher
dense denser
huge huger
coarse coarser
weak: ['\n', '.', ',', ' ', ' the'] matches ['weaker'] is False
hardy hardier
ugly uglier
sticky stickier
vast vaster
rude ruder
subtle subtler
proud prouder
wealthy: [' more', ' harder', ' much', ' harsher', ' stronger'] matches ['wealthier'] is False
hot hotter
nasty nastier
clever cleverer
coarse coarser
noisy noisier
strict stricter
wealthy wealthier
weird: [' more', ' harsher', ' bigger', ' harder', ' nicer'] matches ['weirder'] is False
1,adj - comparative,50,1,492024-06-13 11:12:07 __main__ INFO     starting test: <class 'lre.operators.Word2VecIclEstimator'> on Relation(name='adj - comparative', prompt_templates=['{}', 'When something is more {}, it is', 'If something is more {}, it is'], prompt_templates_zs=['{}', 'When something is more {}, it is', 'If something is more {}, it is'], samples=[RelationSample(subject='angry', object=['angrier']), RelationSample(subject='cheap', object=['cheaper']), RelationSample(subject='clever', object=['cleverer']), RelationSample(subject='coarse', object=['coarser']), RelationSample(subject='costly', object=['costlier']), RelationSample(subject='cute', object=['cuter']), RelationSample(subject='dense', object=['denser']), RelationSample(subject='dumb', object=['dumber']), RelationSample(subject='fierce', object=['fiercer']), RelationSample(subject='handy', object=['handier']), RelationSample(subject='happy', object=['happier']), RelationSample(subject='hardy', object=['hardier']), RelationSample(subject='harsh', object=['harsher']), RelationSample(subject='healthy', object=['healthier']), RelationSample(subject='hot', object=['hotter']), RelationSample(subject='huge', object=['huger']), RelationSample(subject='hungry', object=['hungrier']), RelationSample(subject='lazy', object=['lazier']), RelationSample(subject='lengthy', object=['lengthier']), RelationSample(subject='lucky', object=['luckier']), RelationSample(subject='mad', object=['madder']), RelationSample(subject='merry', object=['merrier']), RelationSample(subject='mild', object=['milder']), RelationSample(subject='moist', object=['moister']), RelationSample(subject='nasty', object=['nastier']), RelationSample(subject='neat', object=['neater']), RelationSample(subject='nice', object=['nicer']), RelationSample(subject='noisy', object=['noisier']), RelationSample(subject='proud', object=['prouder']), RelationSample(subject='pure', object=['purer']), RelationSample(subject='risky', object=['riskier']), RelationSample(subject='rocky', object=['rockier']), RelationSample(subject='rude', object=['ruder']), RelationSample(subject='sad', object=['sadder']), RelationSample(subject='scary', object=['scarier']), RelationSample(subject='sexy', object=['sexier']), RelationSample(subject='sticky', object=['stickier']), RelationSample(subject='strict', object=['stricter']), RelationSample(subject='strong', object=['stronger']), RelationSample(subject='subtle', object=['subtler']), RelationSample(subject='sunny', object=['sunnier']), RelationSample(subject='tasty', object=['tastier']), RelationSample(subject='tiny', object=['tinier']), RelationSample(subject='tricky', object=['trickier']), RelationSample(subject='ugly', object=['uglier']), RelationSample(subject='vague', object=['vaguer']), RelationSample(subject='vast', object=['vaster']), RelationSample(subject='weak', object=['weaker']), RelationSample(subject='wealthy', object=['wealthier']), RelationSample(subject='weird', object=['weirder'])], _domain=None, _range=None)
2024-06-13 11:12:09 root INFO     starting operator prediction
2024-06-13 11:12:09 lre.operators WARNING  relation has > 1 prompt_templates, will use first ({})
2024-06-13 11:12:09 root INFO     [relation call] using {}
2024-06-13 11:12:14 root INFO     total operator prediction time: 4.990496635437012 seconds
2024-06-13 11:12:17 root INFO     strict stricter
tricky trickier
subtle subtler
vast vaster
cheap cheaper
strong stronger
sad sadder
angry: [' more', ' harsher', ' stronger', ' harder', ' much'] matches ['angrier'] is False
2024-06-13 11:12:17 root INFO     subtle subtler
vague vaguer
happy happier
sexy sexier
merry merrier
strict stricter
wealthy wealthier
cheap: [' more', ' harsher', ' nicer', ' worse', ' much'] matches ['cheaper'] is False
2024-06-13 11:12:17 root INFO     fierce fiercer
tasty tastier
hot hotter
rude ruder
dense denser
vague vaguer
proud prouder
clever: [' more', ' much', ' harsher', ' harder', ' bigger'] matches ['cleverer'] is False
2024-06-13 11:12:17 root INFO     hungry hungrier
scary scarier
clever cleverer
rocky rockier
cute cuter
lengthy lengthier
coarse: [' more', ' much', ' harsher', ' harder', ' tougher'] matches ['coarser'] is False
2024-06-13 11:12:17 root INFO     vast vaster
vague vaguer
hungry hungrier
dense denser
clever cleverer
sunny sunnier
coarse coarser
costly: [' more', ' harsher', ' much', ' less', ' bigger'] matches ['costlier'] is False
2024-06-13 11:12:17 root INFO     nice nicer
vague vaguer
hot hotter
nasty nastier
healthy healthier
sad sadder
weak weaker
cute: [' more', ' much', ' harder', ' nicer', ' harsher'] matches ['cuter'] is False
2024-06-13 11:12:17 root INFO     costly costlier
clever cleverer
fierce fiercer
vast vaster
ugly uglier
happy happier
weird weirder
dense: [' more', ' much', ' bigger', ' nicer', ' harsher'] matches ['denser'] is False
2024-06-13 11:12:17 root INFO     neat neater
sticky stickier
lengthy lengthier
cheap cheaper
clever cleverer
merry merrier
sad sadder
dumb: [' more', ' harsher', ' much', ' worse', ' tougher'] matches ['dumber'] is False
2024-06-13 11:12:17 root INFO     sexy sexier
tricky trickier
weird weirder
dense denser
lazy lazier
vague vaguer
coarse coarser
fierce: [' more', ' harsher', ' much', ' worse', ' nicer'] matches ['fiercer'] is False
2024-06-13 11:12:17 root INFO     neat neater
sexy sexier
lengthy lengthier
wealthy wealthier
angry angrier
tiny tinier
noisy noisier
handy: [' more', ' harsher', ' bigger', ' stronger', ' nicer'] matches ['handier'] is False
2024-06-13 11:12:17 root INFO     fierce fiercer
proud prouder
nasty nastier
hungry hungrier
vast vaster
merry merrier
happy: ['\n', '.', ',', ' ', ' the'] matches ['happier'] is False
2024-06-13 11:12:17 root INFO     risky riskier
fierce fiercer
noisy noisier
huge huger
rude ruder
dumb dumber
angry angrier
hardy: [' more', ' harsher', ' stronger', ' bigger', ' much'] matches ['hardier'] is False
2024-06-13 11:12:17 root INFO     nice nicer
risky riskier
vague vaguer
strict stricter
dumb dumber
scary scarier
sticky stickier
harsh: [' more', ' harsher', ' much', ' less', ' better'] matches ['harsher'] is True
2024-06-13 11:12:17 root INFO     dumb dumber
angry angrier
tasty tastier
vast vaster
vague vaguer
scary scarier
handy handier
healthy: ['\n', '.', ',', ' ', ' the'] matches ['healthier'] is False
2024-06-13 11:12:17 root INFO     healthy healthier
subtle subtler
mad madder
strong stronger
hungry hungrier
clever cleverer
hot: ['\n', '.', ',', ' ', ' the'] matches ['hotter'] is False
2024-06-13 11:12:17 root INFO     nice nicer
risky riskier
sunny sunnier
angry angrier
healthy healthier
weak weaker
moist moister
huge: ['\n', '.', ',', ' ', ' the'] matches ['huger'] is False
2024-06-13 11:12:17 root INFO     happy happier
vague vaguer
angry angrier
rocky rockier
huge huger
scary scarier
strict stricter
hungry: [' more', ' harder', ' harsher', ' much', ' bigger'] matches ['hungrier'] is False
2024-06-13 11:12:17 root INFO     costly costlier
ugly uglier
fierce fiercer
sunny sunnier
sexy sexier
neat neater
strong stronger
lazy: [' more', ' much', ' stronger', ' harsher', ' harder'] matches ['lazier'] is False
2024-06-13 11:12:17 root INFO     sad sadder
tiny tinier
wealthy wealthier
proud prouder
nice nicer
healthy healthier
harsh harsher
lengthy: [' more', ' harsher', ' much', ' scar', ' nicer'] matches ['lengthier'] is False
2024-06-13 11:12:17 root INFO     dumb dumber
weak weaker
noisy noisier
healthy healthier
cute cuter
angry angrier
sunny sunnier
lucky: [' more', ' harsher', ' harder', ' stronger', ' worse'] matches ['luckier'] is False
2024-06-13 11:12:17 root INFO     costly costlier
clever cleverer
risky riskier
moist moister
weak weaker
sunny sunnier
dense denser
mad: ['\n', '.', ',', ' ', ' the'] matches ['madder'] is False
2024-06-13 11:12:17 root INFO     wealthy wealthier
costly costlier
tasty tastier
harsh harsher
happy happier
handy handier
merry: [' more', ' harsher', ' less', '-', ' harder'] matches ['merrier'] is False
2024-06-13 11:12:17 root INFO     nice nicer
mad madder
hot hotter
huge huger
rocky rockier
neat neater
pure purer
mild: [' more', ' harsher', '-', ' nicer', ' worse'] matches ['milder'] is False
2024-06-13 11:12:17 root INFO     neat neater
merry merrier
wealthy wealthier
weak weaker
hot hotter
nice nicer
lazy lazier
moist: [' more', ' harsher', ' harder', ' much', ' stronger'] matches ['moister'] is False
2024-06-13 11:12:17 root INFO     noisy noisier
strong stronger
huge huger
subtle subtler
happy happier
tasty tastier
coarse coarser
nasty: [' more', ' harsher', ' much', ' nicer', ' harder'] matches ['nastier'] is False
2024-06-13 11:12:17 root INFO     risky riskier
wealthy wealthier
tiny tinier
lucky luckier
dense denser
rude ruder
hungry hungrier
neat: [' more', ' harsher', ' much', ' bigger', ' n'] matches ['neater'] is True
2024-06-13 11:12:17 root INFO     happy happier
cute cuter
tasty tastier
proud prouder
vague vaguer
nasty nastier
rocky rockier
nice: ['\n', '.', ',', ' ', ' the'] matches ['nicer'] is False
2024-06-13 11:12:17 root INFO     sexy sexier
tasty tastier
neat neater
subtle subtler
dumb dumber
nice nicer
noisy: [' more', ' harsher', ' harder', ' much', ' stronger'] matches ['noisier'] is False
2024-06-13 11:12:17 root INFO     nice nicer
dense denser
costly costlier
lucky luckier
subtle subtler
happy happier
lengthy lengthier
proud: [' more', ' harsher', ' harder', ' much', ' stronger'] matches ['prouder'] is False
2024-06-13 11:12:17 root INFO     lazy lazier
sticky stickier
hardy hardier
tasty tastier
subtle subtler
sad sadder
mild milder
pure: ['\n', '.', ',', ' ', ' the'] matches ['purer'] is False
2024-06-13 11:12:17 root INFO     pure purer
nasty nastier
hardy hardier
merry merrier
handy handier
rude ruder
hungry hungrier
risky: [' more', ' harsher', ' stronger', ' worse', ' harder'] matches ['riskier'] is False
2024-06-13 11:12:17 root INFO     wealthy wealthier
rude ruder
mild milder
lucky luckier
sticky stickier
nice nicer
noisy noisier
rocky: [' more', ' harsher', ' harder', ' much', ' bigger'] matches ['rockier'] is False
2024-06-13 11:12:17 root INFO     pure purer
tiny tinier
handy handier
costly costlier
mad madder
healthy healthier
mild milder
rude: [' more', ' harsher', ' nicer', ' harder', ' tougher'] matches ['ruder'] is False
2024-06-13 11:12:17 root INFO     tricky trickier
noisy noisier
healthy healthier
subtle subtler
rude ruder
neat neater
mild milder
sad: [' more', ' harsher', ' much', ' worse', ' less'] matches ['sadder'] is False
2024-06-13 11:12:17 root INFO     cute cuter
moist moister
lengthy lengthier
sunny sunnier
happy happier
healthy healthier
tasty tastier
scary: [' more', ' harsher', ' worse', ' stronger', ' much'] matches ['scarier'] is False
2024-06-13 11:12:17 root INFO     sad sadder
vast vaster
pure purer
lengthy lengthier
hardy hardier
strong stronger
clever cleverer
sexy: [' more', ' harsher', ' harder', ' tougher', ' nicer'] matches ['sexier'] is False
2024-06-13 11:12:17 root INFO     cheap cheaper
nice nicer
proud prouder
neat neater
wealthy wealthier
tricky trickier
handy handier
sticky: [' more', ' much', ' harsher', ' stronger', ' harder'] matches ['stickier'] is False
2024-06-13 11:12:17 root INFO     risky riskier
ugly uglier
cheap cheaper
lengthy lengthier
subtle subtler
sad sadder
dense denser
strict: [' more', ' harsher', ' worse', ' much', ' better'] matches ['stricter'] is False
2024-06-13 11:12:17 root INFO     nasty nastier
strict stricter
hardy hardier
sexy sexier
mild milder
hungry hungrier
costly costlier
strong: ['\n', '.', ',', ' ', ' the'] matches ['stronger'] is False
2024-06-13 11:12:17 root INFO     costly costlier
vague vaguer
fierce fiercer
healthy healthier
proud prouder
angry angrier
coarse coarser
subtle: [' more', ' harder', ' harsher', ' much', ' stronger'] matches ['subtler'] is False
2024-06-13 11:12:17 root INFO     scary scarier
hungry hungrier
huge huger
rude ruder
risky riskier
weak weaker
cute cuter
sunny: [' more', ' harsher', ' harder', ' much', ' nicer'] matches ['sunnier'] is False
2024-06-13 11:12:17 root INFO     neat neater
strict stricter
risky riskier
rude ruder
sunny sunnier
moist moister
healthy healthier
tasty: [' more', ' harsher', ' much', ' nicer', ' harder'] matches ['tastier'] is False
2024-06-13 11:12:17 root INFO     moist moister
proud prouder
angry angrier
cute cuter
lengthy lengthier
lazy lazier
hungry hungrier
tiny: ['\n', '.', ' ', ',', ' the'] matches ['tinier'] is False
2024-06-13 11:12:17 root INFO     sexy sexier
moist moister
angry angrier
happy happier
subtle subtler
costly costlier
rude ruder
tricky: [' more', ' harsher', ' much', ' less', ' harder'] matches ['trickier'] is False
2024-06-13 11:12:17 root INFO     scary scarier
huge huger
pure purer
sad sadder
rude ruder
tricky trickier
lengthy lengthier
ugly: [' more', ' harsher', ' bigger', ' much', '-'] matches ['uglier'] is False
2024-06-13 11:12:17 root INFO     risky riskier
moist moister
lengthy lengthier
nice nicer
lazy lazier
handy handier
pure purer
vague: [' more', ' harsher', ' much', ' bigger', ' thicker'] matches ['vaguer'] is False
2024-06-13 11:12:17 root INFO     neat neater
weird weirder
tasty tastier
nasty nastier
wealthy wealthier
sticky stickier
hot hotter
vast: [' more', ' harsher', ' nicer', ' much', ' better'] matches ['vaster'] is False
2024-06-13 11:12:17 root INFO     healthy healthier
merry merrier
mild milder
nasty nastier
happy happier
wealthy wealthier
lucky luckier
weak: ['\n', '.', ',', ' ', ' the'] matches ['weaker'] is False
2024-06-13 11:12:17 root INFO     moist moister
ugly uglier
huge huger
pure purer
healthy healthier
coarse coarser
wealthy: [' more', ' harder', ' harsher', ' much', ' stronger'] matches ['wealthier'] is False
2024-06-13 11:12:17 root INFO     vague vaguer
sad sadder
wealthy wealthier
coarse coarser
lazy lazier
mad madder
merry merrier
weird: [' more', ' harsher', ' bigger', ' harder', ' nicer'] matches ['weirder'] is False
2024-06-13 11:12:17 root INFO     1,adj - comparative,50,2,48
strict stricter
tricky trickier
subtle subtler
vast vaster
cheap cheaper
strong stronger
sad sadder
angry: [' more', ' harsher', ' stronger', ' harder', ' much'] matches ['angrier'] is False
subtle subtler
vague vaguer
happy happier
sexy sexier
merry merrier
strict stricter
wealthy wealthier
cheap: [' more', ' harsher', ' nicer', ' worse', ' much'] matches ['cheaper'] is False
fierce fiercer
tasty tastier
hot hotter
rude ruder
dense denser
vague vaguer
proud prouder
clever: [' more', ' much', ' harsher', ' harder', ' bigger'] matches ['cleverer'] is False
hungry hungrier
scary scarier
clever cleverer
rocky rockier
cute cuter
lengthy lengthier
coarse: [' more', ' much', ' harsher', ' harder', ' tougher'] matches ['coarser'] is False
vast vaster
vague vaguer
hungry hungrier
dense denser
clever cleverer
sunny sunnier
coarse coarser
costly: [' more', ' harsher', ' much', ' less', ' bigger'] matches ['costlier'] is False
nice nicer
vague vaguer
hot hotter
nasty nastier
healthy healthier
sad sadder
weak weaker
cute: [' more', ' much', ' harder', ' nicer', ' harsher'] matches ['cuter'] is False
costly costlier
clever cleverer
fierce fiercer
vast vaster
ugly uglier
happy happier
weird weirder
dense: [' more', ' much', ' bigger', ' nicer', ' harsher'] matches ['denser'] is False
neat neater
sticky stickier
lengthy lengthier
cheap cheaper
clever cleverer
merry merrier
sad sadder
dumb: [' more', ' harsher', ' much', ' worse', ' tougher'] matches ['dumber'] is False
sexy sexier
tricky trickier
weird weirder
dense denser
lazy lazier
vague vaguer
coarse coarser
fierce: [' more', ' harsher', ' much', ' worse', ' nicer'] matches ['fiercer'] is False
neat neater
sexy sexier
lengthy lengthier
wealthy wealthier
angry angrier
tiny tinier
noisy noisier
handy: [' more', ' harsher', ' bigger', ' stronger', ' nicer'] matches ['handier'] is False
fierce fiercer
proud prouder
nasty nastier
hungry hungrier
vast vaster
merry merrier
happy: ['\n', '.', ',', ' ', ' the'] matches ['happier'] is False
risky riskier
fierce fiercer
noisy noisier
huge huger
rude ruder
dumb dumber
angry angrier
hardy: [' more', ' harsher', ' stronger', ' bigger', ' much'] matches ['hardier'] is False
nice nicer
risky riskier
vague vaguer
strict stricter
dumb dumber
scary scarier
sticky stickier
harsh: [' more', ' harsher', ' much', ' less', ' better'] matches ['harsher'] is True
dumb dumber
angry angrier
tasty tastier
vast vaster
vague vaguer
scary scarier
handy handier
healthy: ['\n', '.', ',', ' ', ' the'] matches ['healthier'] is False
healthy healthier
subtle subtler
mad madder
strong stronger
hungry hungrier
clever cleverer
hot: ['\n', '.', ',', ' ', ' the'] matches ['hotter'] is False
nice nicer
risky riskier
sunny sunnier
angry angrier
healthy healthier
weak weaker
moist moister
huge: ['\n', '.', ',', ' ', ' the'] matches ['huger'] is False
happy happier
vague vaguer
angry angrier
rocky rockier
huge huger
scary scarier
strict stricter
hungry: [' more', ' harder', ' harsher', ' much', ' bigger'] matches ['hungrier'] is False
costly costlier
ugly uglier
fierce fiercer
sunny sunnier
sexy sexier
neat neater
strong stronger
lazy: [' more', ' much', ' stronger', ' harsher', ' harder'] matches ['lazier'] is False
sad sadder
tiny tinier
wealthy wealthier
proud prouder
nice nicer
healthy healthier
harsh harsher
lengthy: [' more', ' harsher', ' much', ' scar', ' nicer'] matches ['lengthier'] is False
dumb dumber
weak weaker
noisy noisier
healthy healthier
cute cuter
angry angrier
sunny sunnier
lucky: [' more', ' harsher', ' harder', ' stronger', ' worse'] matches ['luckier'] is False
costly costlier
clever cleverer
risky riskier
moist moister
weak weaker
sunny sunnier
dense denser
mad: ['\n', '.', ',', ' ', ' the'] matches ['madder'] is False
wealthy wealthier
costly costlier
tasty tastier
harsh harsher
happy happier
handy handier
merry: [' more', ' harsher', ' less', '-', ' harder'] matches ['merrier'] is False
nice nicer
mad madder
hot hotter
huge huger
rocky rockier
neat neater
pure purer
mild: [' more', ' harsher', '-', ' nicer', ' worse'] matches ['milder'] is False
neat neater
merry merrier
wealthy wealthier
weak weaker
hot hotter
nice nicer
lazy lazier
moist: [' more', ' harsher', ' harder', ' much', ' stronger'] matches ['moister'] is False
noisy noisier
strong stronger
huge huger
subtle subtler
happy happier
tasty tastier
coarse coarser
nasty: [' more', ' harsher', ' much', ' nicer', ' harder'] matches ['nastier'] is False
risky riskier
wealthy wealthier
tiny tinier
lucky luckier
dense denser
rude ruder
hungry hungrier
neat: [' more', ' harsher', ' much', ' bigger', ' n'] matches ['neater'] is True
happy happier
cute cuter
tasty tastier
proud prouder
vague vaguer
nasty nastier
rocky rockier
nice: ['\n', '.', ',', ' ', ' the'] matches ['nicer'] is False
sexy sexier
tasty tastier
neat neater
subtle subtler
dumb dumber
nice nicer
noisy: [' more', ' harsher', ' harder', ' much', ' stronger'] matches ['noisier'] is False
nice nicer
dense denser
costly costlier
lucky luckier
subtle subtler
happy happier
lengthy lengthier
proud: [' more', ' harsher', ' harder', ' much', ' stronger'] matches ['prouder'] is False
lazy lazier
sticky stickier
hardy hardier
tasty tastier
subtle subtler
sad sadder
mild milder
pure: ['\n', '.', ',', ' ', ' the'] matches ['purer'] is False
pure purer
nasty nastier
hardy hardier
merry merrier
handy handier
rude ruder
hungry hungrier
risky: [' more', ' harsher', ' stronger', ' worse', ' harder'] matches ['riskier'] is False
wealthy wealthier
rude ruder
mild milder
lucky luckier
sticky stickier
nice nicer
noisy noisier
rocky: [' more', ' harsher', ' harder', ' much', ' bigger'] matches ['rockier'] is False
pure purer
tiny tinier
handy handier
costly costlier
mad madder
healthy healthier
mild milder
rude: [' more', ' harsher', ' nicer', ' harder', ' tougher'] matches ['ruder'] is False
tricky trickier
noisy noisier
healthy healthier
subtle subtler
rude ruder
neat neater
mild milder
sad: [' more', ' harsher', ' much', ' worse', ' less'] matches ['sadder'] is False
cute cuter
moist moister
lengthy lengthier
sunny sunnier
happy happier
healthy healthier
tasty tastier
scary: [' more', ' harsher', ' worse', ' stronger', ' much'] matches ['scarier'] is False
sad sadder
vast vaster
pure purer
lengthy lengthier
hardy hardier
strong stronger
clever cleverer
sexy: [' more', ' harsher', ' harder', ' tougher', ' nicer'] matches ['sexier'] is False
cheap cheaper
nice nicer
proud prouder
neat neater
wealthy wealthier
tricky trickier
handy handier
sticky: [' more', ' much', ' harsher', ' stronger', ' harder'] matches ['stickier'] is False
risky riskier
ugly uglier
cheap cheaper
lengthy lengthier
subtle subtler
sad sadder
dense denser
strict: [' more', ' harsher', ' worse', ' much', ' better'] matches ['stricter'] is False
nasty nastier
strict stricter
hardy hardier
sexy sexier
mild milder
hungry hungrier
costly costlier
strong: ['\n', '.', ',', ' ', ' the'] matches ['stronger'] is False
costly costlier
vague vaguer
fierce fiercer
healthy healthier
proud prouder
angry angrier
coarse coarser
subtle: [' more', ' harder', ' harsher', ' much', ' stronger'] matches ['subtler'] is False
scary scarier
hungry hungrier
huge huger
rude ruder
risky riskier
weak weaker
cute cuter
sunny: [' more', ' harsher', ' harder', ' much', ' nicer'] matches ['sunnier'] is False
neat neater
strict stricter
risky riskier
rude ruder
sunny sunnier
moist moister
healthy healthier
tasty: [' more', ' harsher', ' much', ' nicer', ' harder'] matches ['tastier'] is False
moist moister
proud prouder
angry angrier
cute cuter
lengthy lengthier
lazy lazier
hungry hungrier
tiny: ['\n', '.', ' ', ',', ' the'] matches ['tinier'] is False
sexy sexier
moist moister
angry angrier
happy happier
subtle subtler
costly costlier
rude ruder
tricky: [' more', ' harsher', ' much', ' less', ' harder'] matches ['trickier'] is False
scary scarier
huge huger
pure purer
sad sadder
rude ruder
tricky trickier
lengthy lengthier
ugly: [' more', ' harsher', ' bigger', ' much', '-'] matches ['uglier'] is False
risky riskier
moist moister
lengthy lengthier
nice nicer
lazy lazier
handy handier
pure purer
vague: [' more', ' harsher', ' much', ' bigger', ' thicker'] matches ['vaguer'] is False
neat neater
weird weirder
tasty tastier
nasty nastier
wealthy wealthier
sticky stickier
hot hotter
vast: [' more', ' harsher', ' nicer', ' much', ' better'] matches ['vaster'] is False
healthy healthier
merry merrier
mild milder
nasty nastier
happy happier
wealthy wealthier
lucky luckier
weak: ['\n', '.', ',', ' ', ' the'] matches ['weaker'] is False
moist moister
ugly uglier
huge huger
pure purer
healthy healthier
coarse coarser
wealthy: [' more', ' harder', ' harsher', ' much', ' stronger'] matches ['wealthier'] is False
vague vaguer
sad sadder
wealthy wealthier
coarse coarser
lazy lazier
mad madder
merry merrier
weird: [' more', ' harsher', ' bigger', ' harder', ' nicer'] matches ['weirder'] is False
