2024-07-10 16:24:10 __main__ INFO     using beta=1, iter=0
2024-07-10 17:03:26 __main__ INFO     animal - sound,beta,3.33,LRE,20,Jacobian,17,lm,32
2024-07-10 17:03:31 __main__ INFO     noun - plural_reg,beta,3.33,LRE,44,Jacobian,50,lm,50
2024-07-10 17:03:37 __main__ INFO     Ving - verb_inf,beta,3.33,LRE,11,Jacobian,2,lm,50
2024-07-10 17:03:41 __main__ INFO     male - female,beta,3.33,LRE,3,Jacobian,5,lm,33
2024-07-10 17:03:46 __main__ INFO     verb_3pSg - Ved,beta,3.33,LRE,31,Jacobian,42,lm,49
2024-07-10 17:03:50 __main__ INFO     meronyms - member,beta,3.33,LRE,10,Jacobian,3,lm,32
2024-07-10 17:03:54 __main__ INFO     hyponyms - misc,beta,3.33,LRE,0,Jacobian,2,lm,25
2024-07-10 17:03:59 __main__ INFO     adj - superlative,beta,3.33,LRE,25,Jacobian,27,lm,43
2024-07-10 17:04:04 __main__ INFO     verb+tion_irreg,beta,3.33,LRE,8,Jacobian,21,lm,49
2024-07-10 17:04:08 __main__ INFO     synonyms - exact,beta,3.33,LRE,1,Jacobian,0,lm,26
2024-07-10 17:04:13 __main__ INFO     hypernyms - animals,beta,3.33,LRE,22,Jacobian,25,lm,43
2024-07-10 17:04:17 __main__ INFO     country - capital,beta,3.33,LRE,5,Jacobian,10,lm,37
2024-07-10 17:04:17 __main__ INFO     using beta=3.33, iter=6
2024-07-10 17:04:21 __main__ INFO     name - nationality,beta,3.33,LRE,13,Jacobian,5,lm,22
2024-07-10 17:04:25 __main__ INFO     animal - youth,beta,3.33,LRE,8,Jacobian,15,lm,34
2024-07-10 17:04:30 __main__ INFO     verb_Ving - 3pSg,beta,3.33,LRE,14,Jacobian,0,lm,50
2024-07-10 17:04:35 __main__ INFO     noun+less_reg,beta,3.33,LRE,37,Jacobian,47,lm,48
2024-07-10 17:04:40 __main__ INFO     verb+able_reg,beta,3.33,LRE,20,Jacobian,33,lm,46
2024-07-10 17:04:44 __main__ INFO     UK_city - county,beta,3.33,LRE,4,Jacobian,1,lm,12
2024-07-10 17:04:49 __main__ INFO     antonyms - binary,beta,3.33,LRE,21,Jacobian,26,lm,43
2024-07-10 17:04:54 __main__ INFO     verb_inf - 3pSg,beta,3.33,LRE,48,Jacobian,45,lm,50
2024-07-10 17:04:59 __main__ INFO     re+verb_reg,beta,3.33,LRE,43,Jacobian,11,lm,43
2024-07-10 17:05:04 __main__ INFO     verb_inf - Ved,beta,3.33,LRE,45,Jacobian,41,lm,49
2024-07-10 17:05:09 __main__ INFO     country - language,beta,3.33,LRE,10,Jacobian,7,lm,40
2024-07-10 17:05:13 __main__ INFO     meronyms - part,beta,3.33,LRE,8,Jacobian,8,lm,30
2024-07-10 17:05:18 __main__ INFO     verb_Ving - Ved,beta,3.33,LRE,20,Jacobian,14,lm,49
2024-07-10 17:05:22 __main__ INFO     animal - shelter,beta,3.33,LRE,12,Jacobian,1,lm,33
2024-07-10 17:05:26 __main__ INFO     hypernyms - misc,beta,3.33,LRE,22,Jacobian,9,lm,31
2024-07-10 17:05:31 __main__ INFO     meronyms - substance,beta,3.33,LRE,3,Jacobian,7,lm,41
2024-07-10 17:05:36 __main__ INFO     noun - plural_irreg,beta,3.33,LRE,42,Jacobian,44,lm,49
2024-07-10 17:05:41 __main__ INFO     un+adj_reg,beta,3.33,LRE,42,Jacobian,28,lm,48
2024-07-10 17:05:46 __main__ INFO     verb+ment_irreg,beta,3.33,LRE,30,Jacobian,37,lm,49
2024-07-10 17:05:51 __main__ INFO     adj+ness_reg,beta,3.33,LRE,18,Jacobian,39,lm,43
2024-07-10 17:05:56 __main__ INFO     over+adj_reg,beta,3.33,LRE,50,Jacobian,1,lm,50
2024-07-10 17:06:01 __main__ INFO     verb+er_irreg,beta,3.33,LRE,2,Jacobian,18,lm,48
2024-07-10 17:06:06 __main__ INFO     adj+ly_reg,beta,3.33,LRE,16,Jacobian,40,lm,49
2024-07-10 17:06:11 __main__ INFO     name - occupation,beta,3.33,LRE,19,Jacobian,11,lm,41
2024-07-10 17:06:15 __main__ INFO     synonyms - intensity,beta,3.33,LRE,0,Jacobian,5,lm,23
2024-07-10 17:06:19 __main__ INFO     animal - sound,beta,3.33,LRE,19,Jacobian,14,lm,29
2024-07-10 17:06:24 __main__ INFO     noun - plural_reg,beta,3.33,LRE,42,Jacobian,49,lm,50
2024-07-10 17:06:29 __main__ INFO     Ving - verb_inf,beta,3.33,LRE,16,Jacobian,5,lm,49
2024-07-10 17:06:33 __main__ INFO     male - female,beta,3.33,LRE,5,Jacobian,6,lm,29
2024-07-10 17:06:38 __main__ INFO     verb_3pSg - Ved,beta,3.33,LRE,14,Jacobian,40,lm,49
2024-07-10 17:06:43 __main__ INFO     meronyms - member,beta,3.33,LRE,8,Jacobian,8,lm,32
2024-07-10 17:06:47 __main__ INFO     hyponyms - misc,beta,3.33,LRE,0,Jacobian,3,lm,30
2024-07-10 17:06:52 __main__ INFO     adj - superlative,beta,3.33,LRE,12,Jacobian,28,lm,44
2024-07-10 17:06:57 __main__ INFO     verb+tion_irreg,beta,3.33,LRE,3,Jacobian,22,lm,49
2024-07-10 17:07:00 __main__ INFO     synonyms - exact,beta,3.33,LRE,2,Jacobian,1,lm,23
2024-07-10 17:07:05 __main__ INFO     hypernyms - animals,beta,3.33,LRE,18,Jacobian,23,lm,40
2024-07-10 17:07:09 __main__ INFO     country - capital,beta,3.33,LRE,1,Jacobian,9,lm,37
2024-07-10 17:07:09 __main__ INFO     using beta=3.33, iter=7
2024-07-10 17:07:13 __main__ INFO     name - nationality,beta,3.33,LRE,12,Jacobian,5,lm,22
2024-07-10 17:07:17 __main__ INFO     animal - youth,beta,3.33,LRE,8,Jacobian,18,lm,35
2024-07-10 17:07:22 __main__ INFO     verb_Ving - 3pSg,beta,3.33,LRE,16,Jacobian,0,lm,50
2024-07-10 17:07:27 __main__ INFO     noun+less_reg,beta,3.33,LRE,37,Jacobian,47,lm,48
2024-07-10 17:07:32 __main__ INFO     verb+able_reg,beta,3.33,LRE,35,Jacobian,36,lm,47
2024-07-10 17:07:37 __main__ INFO     UK_city - county,beta,3.33,LRE,3,Jacobian,1,lm,12
2024-07-10 17:07:41 __main__ INFO     antonyms - binary,beta,3.33,LRE,15,Jacobian,18,lm,42
2024-07-10 17:07:46 __main__ INFO     verb_inf - 3pSg,beta,3.33,LRE,42,Jacobian,42,lm,50
2024-07-10 17:07:51 __main__ INFO     re+verb_reg,beta,3.33,LRE,41,Jacobian,10,lm,41
2024-07-10 17:07:56 __main__ INFO     verb_inf - Ved,beta,3.33,LRE,47,Jacobian,41,lm,49
2024-07-10 17:08:01 __main__ INFO     country - language,beta,3.33,LRE,13,Jacobian,11,lm,39
2024-07-10 17:08:05 __main__ INFO     meronyms - part,beta,3.33,LRE,10,Jacobian,9,lm,28
2024-07-10 17:08:10 __main__ INFO     verb_Ving - Ved,beta,3.33,LRE,30,Jacobian,6,lm,49
2024-07-10 17:08:14 __main__ INFO     animal - shelter,beta,3.33,LRE,9,Jacobian,1,lm,24
2024-07-10 17:08:18 __main__ INFO     hypernyms - misc,beta,3.33,LRE,17,Jacobian,9,lm,32
2024-07-10 17:08:23 __main__ INFO     meronyms - substance,beta,3.33,LRE,1,Jacobian,9,lm,41
2024-07-10 17:08:28 __main__ INFO     noun - plural_irreg,beta,3.33,LRE,42,Jacobian,40,lm,49
2024-07-10 17:08:33 __main__ INFO     un+adj_reg,beta,3.33,LRE,48,Jacobian,37,lm,48
2024-07-10 17:08:38 __main__ INFO     verb+ment_irreg,beta,3.33,LRE,36,Jacobian,41,lm,50
2024-07-10 17:08:43 __main__ INFO     adj+ness_reg,beta,3.33,LRE,18,Jacobian,40,lm,43
2024-07-10 17:08:48 __main__ INFO     over+adj_reg,beta,3.33,LRE,50,Jacobian,0,lm,50
2024-07-10 17:08:53 __main__ INFO     verb+er_irreg,beta,3.33,LRE,5,Jacobian,15,lm,45
2024-07-10 17:08:58 __main__ INFO     adj+ly_reg,beta,3.33,LRE,15,Jacobian,34,lm,49
2024-07-10 17:09:03 __main__ INFO     name - occupation,beta,3.33,LRE,20,Jacobian,7,lm,41
2024-07-10 17:09:06 __main__ INFO     synonyms - intensity,beta,3.33,LRE,0,Jacobian,4,lm,24
2024-07-10 17:09:10 __main__ INFO     animal - sound,beta,3.33,LRE,21,Jacobian,16,lm,31
2024-07-10 17:09:16 __main__ INFO     noun - plural_reg,beta,3.33,LRE,29,Jacobian,49,lm,50
2024-07-10 17:09:21 __main__ INFO     Ving - verb_inf,beta,3.33,LRE,14,Jacobian,1,lm,50
2024-07-10 17:09:25 __main__ INFO     male - female,beta,3.33,LRE,6,Jacobian,8,lm,33
2024-07-10 17:09:30 __main__ INFO     verb_3pSg - Ved,beta,3.33,LRE,23,Jacobian,43,lm,49
2024-07-10 17:09:35 __main__ INFO     meronyms - member,beta,3.33,LRE,7,Jacobian,11,lm,33
2024-07-10 17:09:38 __main__ INFO     hyponyms - misc,beta,3.33,LRE,1,Jacobian,3,lm,25
2024-07-10 17:09:43 __main__ INFO     adj - superlative,beta,3.33,LRE,29,Jacobian,26,lm,44
2024-07-10 17:09:48 __main__ INFO     verb+tion_irreg,beta,3.33,LRE,10,Jacobian,28,lm,49
2024-07-10 17:09:52 __main__ INFO     synonyms - exact,beta,3.33,LRE,1,Jacobian,1,lm,26
2024-07-10 17:09:57 __main__ INFO     hypernyms - animals,beta,3.33,LRE,30,Jacobian,18,lm,41
2024-07-10 17:10:01 __main__ INFO     country - capital,beta,3.33,LRE,4,Jacobian,13,lm,36
2024-07-10 17:10:01 __main__ INFO     using beta=10, iter=0
2024-07-10 17:10:05 __main__ INFO     name - nationality,beta,10,LRE,13,Jacobian,5,lm,23
2024-07-10 17:10:09 __main__ INFO     animal - youth,beta,10,LRE,18,Jacobian,17,lm,32
2024-07-10 17:10:14 __main__ INFO     verb_Ving - 3pSg,beta,10,LRE,19,Jacobian,1,lm,50
2024-07-10 17:10:19 __main__ INFO     noun+less_reg,beta,10,LRE,46,Jacobian,46,lm,48
2024-07-10 17:10:24 __main__ INFO     verb+able_reg,beta,10,LRE,43,Jacobian,38,lm,47
2024-07-10 17:10:28 __main__ INFO     UK_city - county,beta,10,LRE,3,Jacobian,2,lm,12
2024-07-10 17:10:33 __main__ INFO     antonyms - binary,beta,10,LRE,23,Jacobian,20,lm,42
2024-07-10 17:10:38 __main__ INFO     verb_inf - 3pSg,beta,10,LRE,47,Jacobian,43,lm,50
2024-07-10 17:10:43 __main__ INFO     re+verb_reg,beta,10,LRE,38,Jacobian,10,lm,41
2024-07-10 17:10:48 __main__ INFO     verb_inf - Ved,beta,10,LRE,42,Jacobian,41,lm,50
2024-07-10 17:10:53 __main__ INFO     country - language,beta,10,LRE,12,Jacobian,7,lm,39
2024-07-10 17:10:57 __main__ INFO     meronyms - part,beta,10,LRE,9,Jacobian,9,lm,30
2024-07-10 17:11:02 __main__ INFO     verb_Ving - Ved,beta,10,LRE,42,Jacobian,22,lm,49
2024-07-10 17:11:06 __main__ INFO     animal - shelter,beta,10,LRE,13,Jacobian,4,lm,32
2024-07-10 17:11:10 __main__ INFO     hypernyms - misc,beta,10,LRE,18,Jacobian,7,lm,27
2024-07-10 17:11:14 __main__ INFO     meronyms - substance,beta,10,LRE,8,Jacobian,7,lm,34
2024-07-10 17:11:19 __main__ INFO     noun - plural_irreg,beta,10,LRE,47,Jacobian,46,lm,50
2024-07-10 17:11:24 __main__ INFO     un+adj_reg,beta,10,LRE,43,Jacobian,26,lm,48
2024-07-10 17:11:30 __main__ INFO     verb+ment_irreg,beta,10,LRE,46,Jacobian,45,lm,50
2024-07-10 17:11:34 __main__ INFO     adj+ness_reg,beta,10,LRE,39,Jacobian,39,lm,43
2024-07-10 17:11:40 __main__ INFO     over+adj_reg,beta,10,LRE,14,Jacobian,0,lm,50
2024-07-10 17:11:45 __main__ INFO     verb+er_irreg,beta,10,LRE,24,Jacobian,13,lm,46
2024-07-10 17:11:50 __main__ INFO     adj+ly_reg,beta,10,LRE,37,Jacobian,30,lm,49
2024-07-10 17:11:55 __main__ INFO     name - occupation,beta,10,LRE,22,Jacobian,19,lm,42
2024-07-10 17:11:58 __main__ INFO     synonyms - intensity,beta,10,LRE,4,Jacobian,2,lm,21
2024-07-10 17:12:02 __main__ INFO     animal - sound,beta,10,LRE,23,Jacobian,16,lm,32
2024-07-10 17:12:07 __main__ INFO     noun - plural_reg,beta,10,LRE,50,Jacobian,50,lm,50
2024-07-10 17:12:13 __main__ INFO     Ving - verb_inf,beta,10,LRE,16,Jacobian,8,lm,50
2024-07-10 17:12:17 __main__ INFO     male - female,beta,10,LRE,4,Jacobian,4,lm,33
2024-07-10 17:12:22 __main__ INFO     verb_3pSg - Ved,beta,10,LRE,43,Jacobian,37,lm,49
2024-07-10 17:12:26 __main__ INFO     meronyms - member,beta,10,LRE,9,Jacobian,3,lm,30
2024-07-10 17:12:30 __main__ INFO     hyponyms - misc,beta,10,LRE,3,Jacobian,3,lm,27
2024-07-10 17:12:35 __main__ INFO     adj - superlative,beta,10,LRE,30,Jacobian,26,lm,45
2024-07-10 17:12:40 __main__ INFO     verb+tion_irreg,beta,10,LRE,24,Jacobian,16,lm,49
2024-07-10 17:12:43 __main__ INFO     synonyms - exact,beta,10,LRE,4,Jacobian,2,lm,19
2024-07-10 17:12:48 __main__ INFO     hypernyms - animals,beta,10,LRE,26,Jacobian,21,lm,38
2024-07-10 17:12:52 __main__ INFO     country - capital,beta,10,LRE,8,Jacobian,14,lm,35
2024-07-10 17:12:52 __main__ INFO     using beta=10, iter=1
2024-07-10 17:12:56 __main__ INFO     name - nationality,beta,10,LRE,12,Jacobian,5,lm,20
2024-07-10 17:13:00 __main__ INFO     animal - youth,beta,10,LRE,20,Jacobian,17,lm,34
2024-07-10 17:13:05 __main__ INFO     verb_Ving - 3pSg,beta,10,LRE,17,Jacobian,0,lm,50
2024-07-10 17:13:10 __main__ INFO     noun+less_reg,beta,10,LRE,46,Jacobian,47,lm,49
2024-07-10 17:13:15 __main__ INFO     verb+able_reg,beta,10,LRE,43,Jacobian,38,lm,48
2024-07-10 17:13:19 __main__ INFO     UK_city - county,beta,10,LRE,6,Jacobian,6,lm,12
2024-07-10 17:13:24 __main__ INFO     antonyms - binary,beta,10,LRE,30,Jacobian,29,lm,42
2024-07-10 17:13:29 __main__ INFO     verb_inf - 3pSg,beta,10,LRE,48,Jacobian,40,lm,50
2024-07-10 17:13:34 __main__ INFO     re+verb_reg,beta,10,LRE,38,Jacobian,12,lm,41
2024-07-10 17:13:39 __main__ INFO     verb_inf - Ved,beta,10,LRE,41,Jacobian,41,lm,49
2024-07-10 17:13:44 __main__ INFO     country - language,beta,10,LRE,2,Jacobian,3,lm,40
2024-07-10 17:13:48 __main__ INFO     meronyms - part,beta,10,LRE,10,Jacobian,7,lm,26
2024-07-10 17:13:53 __main__ INFO     verb_Ving - Ved,beta,10,LRE,36,Jacobian,11,lm,49
2024-07-10 17:13:57 __main__ INFO     animal - shelter,beta,10,LRE,10,Jacobian,2,lm,30
2024-07-10 17:14:01 __main__ INFO     hypernyms - misc,beta,10,LRE,20,Jacobian,7,lm,28
2024-07-10 17:14:05 __main__ INFO     meronyms - substance,beta,10,LRE,10,Jacobian,7,lm,41
2024-07-10 17:14:11 __main__ INFO     noun - plural_irreg,beta,10,LRE,45,Jacobian,42,lm,50
2024-07-10 17:14:16 __main__ INFO     un+adj_reg,beta,10,LRE,47,Jacobian,35,lm,50
2024-07-10 17:14:21 __main__ INFO     verb+ment_irreg,beta,10,LRE,38,Jacobian,31,lm,49
2024-07-10 17:14:25 __main__ INFO     adj+ness_reg,beta,10,LRE,37,Jacobian,36,lm,41
2024-07-10 17:14:31 __main__ INFO     over+adj_reg,beta,10,LRE,18,Jacobian,0,lm,50
2024-07-10 17:14:36 __main__ INFO     verb+er_irreg,beta,10,LRE,22,Jacobian,21,lm,46
2024-07-10 17:14:41 __main__ INFO     adj+ly_reg,beta,10,LRE,44,Jacobian,39,lm,49
2024-07-10 17:14:46 __main__ INFO     name - occupation,beta,10,LRE,29,Jacobian,7,lm,45
2024-07-10 17:14:49 __main__ INFO     synonyms - intensity,beta,10,LRE,2,Jacobian,3,lm,21
2024-07-10 17:14:54 __main__ INFO     animal - sound,beta,10,LRE,22,Jacobian,17,lm,32
2024-07-10 17:14:59 __main__ INFO     noun - plural_reg,beta,10,LRE,50,Jacobian,50,lm,50
2024-07-10 17:15:04 __main__ INFO     Ving - verb_inf,beta,10,LRE,14,Jacobian,3,lm,50
2024-07-10 17:15:08 __main__ INFO     male - female,beta,10,LRE,4,Jacobian,4,lm,35
2024-07-10 17:15:13 __main__ INFO     verb_3pSg - Ved,beta,10,LRE,48,Jacobian,42,lm,49
2024-07-10 17:15:17 __main__ INFO     meronyms - member,beta,10,LRE,12,Jacobian,6,lm,29
2024-07-10 17:15:21 __main__ INFO     hyponyms - misc,beta,10,LRE,0,Jacobian,3,lm,27
2024-07-10 17:15:26 __main__ INFO     adj - superlative,beta,10,LRE,31,Jacobian,27,lm,43
2024-07-10 17:15:31 __main__ INFO     verb+tion_irreg,beta,10,LRE,22,Jacobian,19,lm,49
2024-07-10 17:15:35 __main__ INFO     synonyms - exact,beta,10,LRE,0,Jacobian,0,lm,22
2024-07-10 17:15:40 __main__ INFO     hypernyms - animals,beta,10,LRE,33,Jacobian,21,lm,40
2024-07-10 17:15:44 __main__ INFO     country - capital,beta,10,LRE,8,Jacobian,10,lm,36
2024-07-10 17:15:44 __main__ INFO     using beta=10, iter=2
2024-07-10 17:15:48 __main__ INFO     name - nationality,beta,10,LRE,12,Jacobian,5,lm,21
2024-07-10 17:15:51 __main__ INFO     animal - youth,beta,10,LRE,18,Jacobian,16,lm,26
2024-07-10 17:15:57 __main__ INFO     verb_Ving - 3pSg,beta,10,LRE,20,Jacobian,1,lm,50
2024-07-10 17:16:02 __main__ INFO     noun+less_reg,beta,10,LRE,46,Jacobian,47,lm,48
2024-07-10 17:16:07 __main__ INFO     verb+able_reg,beta,10,LRE,42,Jacobian,38,lm,47
2024-07-10 17:16:11 __main__ INFO     UK_city - county,beta,10,LRE,5,Jacobian,3,lm,13
2024-07-10 17:16:15 __main__ INFO     antonyms - binary,beta,10,LRE,29,Jacobian,28,lm,42
2024-07-10 17:16:20 __main__ INFO     verb_inf - 3pSg,beta,10,LRE,48,Jacobian,39,lm,50
2024-07-10 17:16:25 __main__ INFO     re+verb_reg,beta,10,LRE,36,Jacobian,8,lm,40
2024-07-10 17:16:30 __main__ INFO     verb_inf - Ved,beta,10,LRE,41,Jacobian,41,lm,49
2024-07-10 17:16:35 __main__ INFO     country - language,beta,10,LRE,12,Jacobian,8,lm,39
2024-07-10 17:16:39 __main__ INFO     meronyms - part,beta,10,LRE,8,Jacobian,8,lm,25
2024-07-10 17:16:44 __main__ INFO     verb_Ving - Ved,beta,10,LRE,36,Jacobian,11,lm,49
2024-07-10 17:16:48 __main__ INFO     animal - shelter,beta,10,LRE,12,Jacobian,1,lm,30
2024-07-10 17:16:52 __main__ INFO     hypernyms - misc,beta,10,LRE,20,Jacobian,9,lm,32
2024-07-10 17:16:57 __main__ INFO     meronyms - substance,beta,10,LRE,10,Jacobian,8,lm,42
2024-07-10 17:17:02 __main__ INFO     noun - plural_irreg,beta,10,LRE,46,Jacobian,40,lm,50
2024-07-10 17:17:07 __main__ INFO     un+adj_reg,beta,10,LRE,37,Jacobian,25,lm,49
2024-07-10 17:17:12 __main__ INFO     verb+ment_irreg,beta,10,LRE,45,Jacobian,44,lm,50
2024-07-10 17:17:17 __main__ INFO     adj+ness_reg,beta,10,LRE,39,Jacobian,38,lm,42
2024-07-10 17:17:22 __main__ INFO     over+adj_reg,beta,10,LRE,8,Jacobian,0,lm,50
2024-07-10 17:17:27 __main__ INFO     verb+er_irreg,beta,10,LRE,13,Jacobian,17,lm,48
2024-07-10 17:17:32 __main__ INFO     adj+ly_reg,beta,10,LRE,42,Jacobian,36,lm,49
2024-07-10 17:17:37 __main__ INFO     name - occupation,beta,10,LRE,31,Jacobian,20,lm,41
2024-07-10 17:17:41 __main__ INFO     synonyms - intensity,beta,10,LRE,4,Jacobian,3,lm,23
2024-07-10 17:17:45 __main__ INFO     animal - sound,beta,10,LRE,21,Jacobian,17,lm,29
2024-07-10 17:17:50 __main__ INFO     noun - plural_reg,beta,10,LRE,50,Jacobian,50,lm,50
2024-07-10 17:17:55 __main__ INFO     Ving - verb_inf,beta,10,LRE,10,Jacobian,3,lm,49
2024-07-10 17:17:59 __main__ INFO     male - female,beta,10,LRE,13,Jacobian,13,lm,35
2024-07-10 17:18:05 __main__ INFO     verb_3pSg - Ved,beta,10,LRE,37,Jacobian,35,lm,49
2024-07-10 17:18:09 __main__ INFO     meronyms - member,beta,10,LRE,16,Jacobian,7,lm,29
2024-07-10 17:18:12 __main__ INFO     hyponyms - misc,beta,10,LRE,1,Jacobian,3,lm,26
2024-07-10 17:18:17 __main__ INFO     adj - superlative,beta,10,LRE,30,Jacobian,27,lm,44
2024-07-10 17:18:22 __main__ INFO     verb+tion_irreg,beta,10,LRE,27,Jacobian,20,lm,49
2024-07-10 17:18:26 __main__ INFO     synonyms - exact,beta,10,LRE,3,Jacobian,1,lm,20
2024-07-10 17:18:31 __main__ INFO     hypernyms - animals,beta,10,LRE,36,Jacobian,16,lm,45
2024-07-10 17:18:35 __main__ INFO     country - capital,beta,10,LRE,6,Jacobian,7,lm,35
2024-07-10 17:18:35 __main__ INFO     using beta=10, iter=3
2024-07-10 17:18:39 __main__ INFO     name - nationality,beta,10,LRE,13,Jacobian,5,lm,22
2024-07-10 17:18:43 __main__ INFO     animal - youth,beta,10,LRE,18,Jacobian,17,lm,34
2024-07-10 17:18:48 __main__ INFO     verb_Ving - 3pSg,beta,10,LRE,17,Jacobian,1,lm,50
2024-07-10 17:18:53 __main__ INFO     noun+less_reg,beta,10,LRE,46,Jacobian,46,lm,48
2024-07-10 17:18:58 __main__ INFO     verb+able_reg,beta,10,LRE,42,Jacobian,38,lm,48
2024-07-10 17:19:02 __main__ INFO     UK_city - county,beta,10,LRE,7,Jacobian,6,lm,11
2024-07-10 17:19:07 __main__ INFO     antonyms - binary,beta,10,LRE,28,Jacobian,28,lm,42
2024-07-10 17:19:12 __main__ INFO     verb_inf - 3pSg,beta,10,LRE,49,Jacobian,43,lm,50
2024-07-10 17:19:16 __main__ INFO     re+verb_reg,beta,10,LRE,34,Jacobian,12,lm,40
2024-07-10 17:19:22 __main__ INFO     verb_inf - Ved,beta,10,LRE,41,Jacobian,41,lm,49
2024-07-10 17:19:26 __main__ INFO     country - language,beta,10,LRE,9,Jacobian,3,lm,38
2024-07-10 17:19:30 __main__ INFO     meronyms - part,beta,10,LRE,8,Jacobian,6,lm,28
2024-07-10 17:19:35 __main__ INFO     verb_Ving - Ved,beta,10,LRE,37,Jacobian,7,lm,49
2024-07-10 17:19:40 __main__ INFO     animal - shelter,beta,10,LRE,9,Jacobian,5,lm,32
2024-07-10 17:19:44 __main__ INFO     hypernyms - misc,beta,10,LRE,23,Jacobian,11,lm,33
2024-07-10 17:19:48 __main__ INFO     meronyms - substance,beta,10,LRE,11,Jacobian,7,lm,36
2024-07-10 17:19:53 __main__ INFO     noun - plural_irreg,beta,10,LRE,46,Jacobian,45,lm,50
2024-07-10 17:19:58 __main__ INFO     un+adj_reg,beta,10,LRE,44,Jacobian,33,lm,48
2024-07-10 17:20:03 __main__ INFO     verb+ment_irreg,beta,10,LRE,39,Jacobian,37,lm,49
2024-07-10 17:20:08 __main__ INFO     adj+ness_reg,beta,10,LRE,38,Jacobian,40,lm,42
2024-07-10 17:20:13 __main__ INFO     over+adj_reg,beta,10,LRE,7,Jacobian,0,lm,50
2024-07-10 17:20:18 __main__ INFO     verb+er_irreg,beta,10,LRE,19,Jacobian,17,lm,44
2024-07-10 17:20:23 __main__ INFO     adj+ly_reg,beta,10,LRE,21,Jacobian,26,lm,49
2024-07-10 17:20:28 __main__ INFO     name - occupation,beta,10,LRE,30,Jacobian,13,lm,42
2024-07-10 17:20:32 __main__ INFO     synonyms - intensity,beta,10,LRE,4,Jacobian,2,lm,18
2024-07-10 17:20:36 __main__ INFO     animal - sound,beta,10,LRE,22,Jacobian,15,lm,30
2024-07-10 17:20:41 __main__ INFO     noun - plural_reg,beta,10,LRE,50,Jacobian,50,lm,50
2024-07-10 17:20:46 __main__ INFO     Ving - verb_inf,beta,10,LRE,7,Jacobian,0,lm,50
2024-07-10 17:20:50 __main__ INFO     male - female,beta,10,LRE,5,Jacobian,8,lm,33
2024-07-10 17:20:56 __main__ INFO     verb_3pSg - Ved,beta,10,LRE,44,Jacobian,39,lm,49
2024-07-10 17:21:00 __main__ INFO     meronyms - member,beta,10,LRE,11,Jacobian,9,lm,32
2024-07-10 17:21:04 __main__ INFO     hyponyms - misc,beta,10,LRE,2,Jacobian,6,lm,31
2024-07-10 17:21:09 __main__ INFO     adj - superlative,beta,10,LRE,30,Jacobian,27,lm,45
2024-07-10 17:21:14 __main__ INFO     verb+tion_irreg,beta,10,LRE,34,Jacobian,33,lm,49
2024-07-10 17:21:17 __main__ INFO     synonyms - exact,beta,10,LRE,3,Jacobian,3,lm,23
2024-07-10 17:21:22 __main__ INFO     hypernyms - animals,beta,10,LRE,32,Jacobian,15,lm,43
2024-07-10 17:21:27 __main__ INFO     country - capital,beta,10,LRE,13,Jacobian,16,lm,36
2024-07-10 17:21:27 __main__ INFO     using beta=10, iter=4
2024-07-10 17:21:30 __main__ INFO     name - nationality,beta,10,LRE,13,Jacobian,5,lm,23
2024-07-10 17:21:35 __main__ INFO     animal - youth,beta,10,LRE,18,Jacobian,18,lm,33
2024-07-10 17:21:40 __main__ INFO     verb_Ving - 3pSg,beta,10,LRE,16,Jacobian,0,lm,50
2024-07-10 17:21:45 __main__ INFO     noun+less_reg,beta,10,LRE,46,Jacobian,46,lm,48
2024-07-10 17:21:50 __main__ INFO     verb+able_reg,beta,10,LRE,41,Jacobian,34,lm,47
2024-07-10 17:21:54 __main__ INFO     UK_city - county,beta,10,LRE,7,Jacobian,7,lm,14
2024-07-10 17:21:59 __main__ INFO     antonyms - binary,beta,10,LRE,12,Jacobian,16,lm,41
2024-07-10 17:22:04 __main__ INFO     verb_inf - 3pSg,beta,10,LRE,49,Jacobian,43,lm,50
2024-07-10 17:22:08 __main__ INFO     re+verb_reg,beta,10,LRE,37,Jacobian,10,lm,42
2024-07-10 17:22:14 __main__ INFO     verb_inf - Ved,beta,10,LRE,41,Jacobian,41,lm,49
2024-07-10 17:22:19 __main__ INFO     country - language,beta,10,LRE,15,Jacobian,10,lm,40
2024-07-10 17:22:23 __main__ INFO     meronyms - part,beta,10,LRE,10,Jacobian,10,lm,30
2024-07-10 17:22:28 __main__ INFO     verb_Ving - Ved,beta,10,LRE,29,Jacobian,5,lm,49
2024-07-10 17:22:32 __main__ INFO     animal - shelter,beta,10,LRE,9,Jacobian,4,lm,24
2024-07-10 17:22:36 __main__ INFO     hypernyms - misc,beta,10,LRE,20,Jacobian,10,lm,30
2024-07-10 17:22:40 __main__ INFO     meronyms - substance,beta,10,LRE,10,Jacobian,11,lm,38
2024-07-10 17:22:45 __main__ INFO     noun - plural_irreg,beta,10,LRE,47,Jacobian,44,lm,49
2024-07-10 17:22:50 __main__ INFO     un+adj_reg,beta,10,LRE,39,Jacobian,31,lm,50
2024-07-10 17:22:55 __main__ INFO     verb+ment_irreg,beta,10,LRE,31,Jacobian,34,lm,50
2024-07-10 17:23:00 __main__ INFO     adj+ness_reg,beta,10,LRE,38,Jacobian,38,lm,42
