2024-07-12 15:57:11 __main__ INFO     using beta=1, iter=0
2024-07-12 16:42:27 __main__ INFO     animal - sound,beta,3.33,LRE,10,Jacobian,9,lm,30
2024-07-12 16:42:35 __main__ INFO     noun - plural_reg,beta,3.33,LRE,48,Jacobian,48,lm,50
2024-07-12 16:42:43 __main__ INFO     Ving - verb_inf,beta,3.33,LRE,19,Jacobian,22,lm,49
2024-07-12 16:42:51 __main__ INFO     male - female,beta,3.33,LRE,9,Jacobian,3,lm,37
2024-07-12 16:42:59 __main__ INFO     verb_3pSg - Ved,beta,3.33,LRE,32,Jacobian,47,lm,49
2024-07-12 16:43:06 __main__ INFO     meronyms - member,beta,3.33,LRE,16,Jacobian,13,lm,29
2024-07-12 16:43:12 __main__ INFO     hyponyms - misc,beta,3.33,LRE,0,Jacobian,5,lm,28
2024-07-12 16:43:19 __main__ INFO     adj - superlative,beta,3.33,LRE,6,Jacobian,0,lm,45
2024-07-12 16:43:27 __main__ INFO     verb+tion_irreg,beta,3.33,LRE,14,Jacobian,12,lm,49
2024-07-12 16:43:33 __main__ INFO     synonyms - exact,beta,3.33,LRE,2,Jacobian,2,lm,24
2024-07-12 16:43:40 __main__ INFO     hypernyms - animals,beta,3.33,LRE,34,Jacobian,34,lm,42
2024-07-12 16:43:47 __main__ INFO     country - capital,beta,3.33,LRE,1,Jacobian,1,lm,36
2024-07-12 16:43:47 __main__ INFO     using beta=3.33, iter=6
2024-07-12 16:43:53 __main__ INFO     name - nationality,beta,3.33,LRE,12,Jacobian,5,lm,23
2024-07-12 16:44:00 __main__ INFO     animal - youth,beta,3.33,LRE,25,Jacobian,20,lm,34
2024-07-12 16:44:07 __main__ INFO     verb_Ving - 3pSg,beta,3.33,LRE,43,Jacobian,28,lm,50
2024-07-12 16:44:15 __main__ INFO     noun+less_reg,beta,3.33,LRE,2,Jacobian,3,lm,47
2024-07-12 16:44:23 __main__ INFO     verb+able_reg,beta,3.33,LRE,18,Jacobian,18,lm,47
2024-07-12 16:44:29 __main__ INFO     UK_city - county,beta,3.33,LRE,0,Jacobian,0,lm,11
2024-07-12 16:44:36 __main__ INFO     antonyms - binary,beta,3.33,LRE,29,Jacobian,30,lm,40
2024-07-12 16:44:42 __main__ INFO     verb_inf - 3pSg,beta,3.33,LRE,49,Jacobian,19,lm,50
2024-07-12 16:44:49 __main__ INFO     re+verb_reg,beta,3.33,LRE,1,Jacobian,4,lm,43
2024-07-12 16:44:57 __main__ INFO     verb_inf - Ved,beta,3.33,LRE,48,Jacobian,36,lm,49
2024-07-12 16:45:05 __main__ INFO     country - language,beta,3.33,LRE,13,Jacobian,13,lm,39
2024-07-12 16:45:11 __main__ INFO     meronyms - part,beta,3.33,LRE,13,Jacobian,13,lm,28
2024-07-12 16:45:19 __main__ INFO     verb_Ving - Ved,beta,3.33,LRE,47,Jacobian,46,lm,49
2024-07-12 16:45:25 __main__ INFO     animal - shelter,beta,3.33,LRE,19,Jacobian,11,lm,29
2024-07-12 16:45:31 __main__ INFO     hypernyms - misc,beta,3.33,LRE,26,Jacobian,15,lm,30
2024-07-12 16:45:38 __main__ INFO     meronyms - substance,beta,3.33,LRE,12,Jacobian,13,lm,39
2024-07-12 16:45:46 __main__ INFO     noun - plural_irreg,beta,3.33,LRE,45,Jacobian,43,lm,50
2024-07-12 16:45:53 __main__ INFO     un+adj_reg,beta,3.33,LRE,20,Jacobian,33,lm,49
2024-07-12 16:46:00 __main__ INFO     verb+ment_irreg,beta,3.33,LRE,32,Jacobian,32,lm,49
2024-07-12 16:46:07 __main__ INFO     adj+ness_reg,beta,3.33,LRE,10,Jacobian,10,lm,43
2024-07-12 16:46:13 __main__ INFO     over+adj_reg,beta,3.33,LRE,1,Jacobian,0,lm,50
2024-07-12 16:46:20 __main__ INFO     verb+er_irreg,beta,3.33,LRE,6,Jacobian,9,lm,47
2024-07-12 16:46:26 __main__ INFO     adj+ly_reg,beta,3.33,LRE,28,Jacobian,2,lm,49
2024-07-12 16:46:33 __main__ INFO     name - occupation,beta,3.33,LRE,37,Jacobian,14,lm,42
2024-07-12 16:46:36 __main__ INFO     synonyms - intensity,beta,3.33,LRE,5,Jacobian,7,lm,25
2024-07-12 16:46:41 __main__ INFO     animal - sound,beta,3.33,LRE,11,Jacobian,9,lm,30
2024-07-12 16:46:48 __main__ INFO     noun - plural_reg,beta,3.33,LRE,45,Jacobian,50,lm,50
2024-07-12 16:46:54 __main__ INFO     Ving - verb_inf,beta,3.33,LRE,26,Jacobian,18,lm,49
2024-07-12 16:47:00 __main__ INFO     male - female,beta,3.33,LRE,2,Jacobian,2,lm,35
2024-07-12 16:47:07 __main__ INFO     verb_3pSg - Ved,beta,3.33,LRE,43,Jacobian,48,lm,49
2024-07-12 16:47:12 __main__ INFO     meronyms - member,beta,3.33,LRE,17,Jacobian,12,lm,29
2024-07-12 16:47:16 __main__ INFO     hyponyms - misc,beta,3.33,LRE,0,Jacobian,6,lm,29
2024-07-12 16:47:22 __main__ INFO     adj - superlative,beta,3.33,LRE,6,Jacobian,1,lm,44
2024-07-12 16:47:29 __main__ INFO     verb+tion_irreg,beta,3.33,LRE,21,Jacobian,22,lm,49
2024-07-12 16:47:34 __main__ INFO     synonyms - exact,beta,3.33,LRE,2,Jacobian,1,lm,17
2024-07-12 16:47:40 __main__ INFO     hypernyms - animals,beta,3.33,LRE,38,Jacobian,32,lm,40
2024-07-12 16:47:46 __main__ INFO     country - capital,beta,3.33,LRE,0,Jacobian,0,lm,35
2024-07-12 16:47:46 __main__ INFO     using beta=3.33, iter=7
2024-07-12 16:47:50 __main__ INFO     name - nationality,beta,3.33,LRE,12,Jacobian,5,lm,23
2024-07-12 16:47:54 __main__ INFO     animal - youth,beta,3.33,LRE,25,Jacobian,19,lm,34
2024-07-12 16:48:00 __main__ INFO     verb_Ving - 3pSg,beta,3.33,LRE,43,Jacobian,33,lm,50
2024-07-12 16:48:05 __main__ INFO     noun+less_reg,beta,3.33,LRE,2,Jacobian,2,lm,49
2024-07-12 16:48:11 __main__ INFO     verb+able_reg,beta,3.33,LRE,16,Jacobian,19,lm,47
2024-07-12 16:48:16 __main__ INFO     UK_city - county,beta,3.33,LRE,0,Jacobian,0,lm,11
2024-07-12 16:48:23 __main__ INFO     antonyms - binary,beta,3.33,LRE,29,Jacobian,28,lm,42
2024-07-12 16:48:28 __main__ INFO     verb_inf - 3pSg,beta,3.33,LRE,43,Jacobian,8,lm,50
2024-07-12 16:48:33 __main__ INFO     re+verb_reg,beta,3.33,LRE,1,Jacobian,5,lm,40
2024-07-12 16:48:39 __main__ INFO     verb_inf - Ved,beta,3.33,LRE,47,Jacobian,41,lm,49
2024-07-12 16:48:46 __main__ INFO     country - language,beta,3.33,LRE,13,Jacobian,9,lm,39
2024-07-12 16:48:50 __main__ INFO     meronyms - part,beta,3.33,LRE,15,Jacobian,13,lm,31
2024-07-12 16:48:56 __main__ INFO     verb_Ving - Ved,beta,3.33,LRE,46,Jacobian,42,lm,49
2024-07-12 16:49:03 __main__ INFO     animal - shelter,beta,3.33,LRE,21,Jacobian,10,lm,28
2024-07-12 16:49:10 __main__ INFO     hypernyms - misc,beta,3.33,LRE,28,Jacobian,20,lm,30
2024-07-12 16:49:17 __main__ INFO     meronyms - substance,beta,3.33,LRE,13,Jacobian,10,lm,40
2024-07-12 16:49:26 __main__ INFO     noun - plural_irreg,beta,3.33,LRE,46,Jacobian,45,lm,49
2024-07-12 16:49:34 __main__ INFO     un+adj_reg,beta,3.33,LRE,14,Jacobian,22,lm,50
2024-07-12 16:49:41 __main__ INFO     verb+ment_irreg,beta,3.33,LRE,34,Jacobian,36,lm,47
2024-07-12 16:49:50 __main__ INFO     adj+ness_reg,beta,3.33,LRE,10,Jacobian,9,lm,42
2024-07-12 16:49:59 __main__ INFO     over+adj_reg,beta,3.33,LRE,1,Jacobian,0,lm,49
